"","family","genus","species","binomial","P50","P12","P88","Ks","location","country","lat","lon","mat","biome","site_name","map","map_jan","map_feb","map_mar","map_apr","map_may","map_jun","map_jul","map_aug","map_sep","map_oct","map_nov","map_dec","map_cru","id","a_m","sd_map","log_P50","log_Ks","latlon"
"1194","Asteraceae","Baccharis","sarothroides","Baccharis sarothroides",-4.47,NA,-7.04,NA,"Pima County, Arizona","USA",32.013,-110.629,NA,"WDS","USA_Az_Pima",310,23,19,19,8,3,7,69,60,34,24,16,28,408,1199,NA,0.0652282303782713,-1.49738840862548,NA,"32.013-110.629"
"1195","Fabaceae","Parkinsonia","microphylla","Parkinsonia microphylla",-1.01,NA,-3.75,0.894,"Pima County, Arizona","USA",32.013,-110.629,NA,"WDS","USA_Az_Pima",310,23,19,19,8,3,7,69,60,34,24,16,28,408,1200,NA,0.0652282303782713,-0.00995033085316809,-0.112049503808623,"32.013-110.629"
"1196","Asteraceae","Encelia","farinosa","Encelia farinosa",-6.13,NA,NA,0.657,"Pima County, Arizona","USA",32.013,-110.629,NA,"WDS","USA_Az_Pima",310,23,19,19,8,3,7,69,60,34,24,16,28,408,1201,NA,0.0652282303782713,-1.81319474994812,-0.420071260497527,"32.013-110.629"
"1197","Fouquieriaceae","Fouquieria","splendens","Fouquieria splendens",-1.37,NA,-3.79,1.64,"Pima County, Arizona","USA",32.013,-110.629,NA,"WDS","USA_Az_Pima",310,23,19,19,8,3,7,69,60,34,24,16,28,408,1202,NA,0.0652282303782713,-0.314810739840034,0.494696241836107,"32.013-110.629"
"1198","Oleaceae","Fraxinus","velutina","Fraxinus velutina",-0.85,NA,-1.93,3.21,"Pima County, Arizona","USA",32.013,-110.629,NA,"WDS","USA_Az_Pima",310,23,19,19,8,3,7,69,60,34,24,16,28,408,1203,NA,0.0652282303782713,0.162518929497775,1.16627093714192,"32.013-110.629"
"1199","Cupressaceae","Juniperus","monosperma","Juniperus monosperma",-11.8,-10.1,-12.8,0.227,"Pima County, Arizona","USA",32.013,-110.629,NA,"WDS","USA_Az_Pima",310,23,19,19,8,3,7,69,60,34,24,16,28,408,1204,NA,0.0652282303782713,-2.46809953147162,-1.48280526150073,"32.013-110.629"
"1200","Zygophyllaceae","Larrea","tridentata","Larrea tridentata",-1.77,NA,-6.4,0.777,"Pima County, Arizona","USA",32.013,-110.629,NA,"WDS","USA_Az_Pima",310,23,19,19,8,3,7,69,60,34,24,16,28,408,1205,NA,0.0652282303782713,-0.570979546585738,-0.25231492861449,"32.013-110.629"
"1201","Salicaceae","Populus","fremontii","Populus fremontii",-1.38,-0.716,-1.88,3.01,"Pima County, Arizona","USA",32.013,-110.629,NA,"WDS","USA_Az_Pima",310,23,19,19,8,3,7,69,60,34,24,16,28,408,1206,NA,0.0652282303782713,-0.322083499169113,1.10194007876078,"32.013-110.629"
"1202","Fabaceae","Prosopis","velutina","Prosopis velutina",NA,NA,-2.32,2.97,"Pima County, Arizona","USA",32.013,-110.629,NA,"WDS","USA_Az_Pima",310,23,19,19,8,3,7,69,60,34,24,16,28,408,1207,NA,0.0652282303782713,NA,1.08856195281461,"32.013-110.629"
"1203","Fabaceae","Prosopis","velutina","Prosopis velutina",-1.36,NA,-3.95,2.02,"Pima County, Arizona","USA",32.013,-110.629,NA,"WDS","USA_Az_Pima",310,23,19,19,8,3,7,69,60,34,24,16,28,408,1208,NA,0.0652282303782713,-0.307484699747961,0.703097511413113,"32.013-110.629"
"1204","Salicaceae","Salix","gooddingii","Salix gooddingii",-1.29,NA,-1.86,2.5,"Pima County, Arizona","USA",32.013,-110.629,NA,"WDS","USA_Az_Pima",310,23,19,19,8,3,7,69,60,34,24,16,28,408,1209,NA,0.0652282303782713,-0.254642218373581,0.916290731874155,"32.013-110.629"
"1205","Tamaricaceae","Tamarix","ramosissima","Tamarix ramosissima",-1.61,NA,-4.29,3.66,"Pima County, Arizona","USA",32.013,-110.629,NA,"WDS","USA_Az_Pima",310,23,19,19,8,3,7,69,60,34,24,16,28,408,1210,NA,0.0652282303782713,-0.476234178996372,1.29746314741327,"32.013-110.629"
"1206","Pinaceae","Abies","lasiocarpa","Abies lasiocarpa",-3.64,-3.38,NA,NA,"University of Utah","USA",40.759,-111.85,NA,"TMS","USA_Ut_UofUtah",511,42,42,57,63,54,30,21,26,38,45,45,48,423,1211,NA,0.0244487897350426,-1.29198368164865,NA,"40.759-111.85"
"1207","Sapindaceae","Acer","negundo","Acer negundo",-2.19,-2.19,-2.46,NA,"Pima County, Arizona","USA",32.013,-110.629,NA,"TMS","USA_Az_Pima",310,23,19,19,8,3,7,69,60,34,24,16,28,408,1212,NA,0.0652282303782713,-0.783901543828409,NA,"32.013-110.629"
"1208","Cupressaceae","Juniperus","monosperma","Juniperus monosperma",-3.57,-3.42,NA,NA,"Pima County, Arizona","USA",32.013,-110.629,NA,"TMS","USA_Az_Pima",310,23,19,19,8,3,7,69,60,34,24,16,28,408,1213,NA,0.0652282303782713,-1.27256559579155,NA,"32.013-110.629"
"1209","Salicaceae","Populus","fremontii","Populus fremontii",-1.57,-1.39,-1.63,NA,"Pima County, Arizona","USA",32.013,-110.629,NA,"TMS","USA_Az_Pima",310,23,19,19,8,3,7,69,60,34,24,16,28,408,1214,NA,0.0652282303782713,-0.451075619360217,NA,"32.013-110.629"
"1210","Salicaceae","Salix","gooddingii","Salix gooddingii",-1.49,-1.43,-1.58,NA,"Pima County, Arizona","USA",32.013,-110.629,NA,"WDS","USA_Az_Pima",310,23,19,19,8,3,7,69,60,34,24,16,28,408,1215,NA,0.0652282303782713,-0.398776119957368,NA,"32.013-110.629"
"1213","Celastraceae","Celastrus","orbiculatus","Celastrus orbiculatus",-0.04,NA,-2.21,NA,"Michigan","USA",42.726,-84.451,NA,"TMS","USA_Mi",781,37,34,58,74,71,88,70,84,86,59,66,54,769,1218,NA,0.0225931938195356,3.2188758248682,NA,"42.726-84.451"
"1214","Vitaceae","Vitis","riparia","Vitis riparia",-0.153,NA,-2.99,NA,"Michigan","USA",42.726,-84.451,NA,"TMS","USA_Mi",781,37,34,58,74,71,88,70,84,86,59,66,54,769,1219,NA,0.0225931938195356,1.8773173575897,NA,"42.726-84.451"
"1222","Oleaceae","Ligustrum","vulgare","Ligustrum vulgare",-2.82,-1.28,-4.37,0.8,"Telfs, Tyrol","Austria",47.317,11.1,8.9,"TMS","AT_Tyrol_Telfs",883,46,45,51,62,90,104,116,112,79,61,60,57,1029,1227,NA,0.0292522268027366,-1.03673688495002,-0.22314355131421,"47.31711.1"
"1225","Adoxaceae","Viburnum","lantana","Viburnum lantana",-2.79,-1.13,-4.45,1.45,"Telfs, Tyrol","Austria",47.317,11.1,8.9,"TMS","AT_Tyrol_Telfs",883,46,45,51,62,90,104,116,112,79,61,60,57,1029,1230,NA,0.0292522268027366,-1.02604159583327,0.371563556432483,"47.31711.1"
"1226","Cupressaceae","Juniperus","communis","Juniperus communis",-6.44,-3.51,-9.37,0.56,"Telfs, Tyrol","Austria",47.317,11.1,8.9,"TMS","AT_Tyrol_Telfs",883,46,45,51,62,90,104,116,112,79,61,60,57,1029,1231,NA,0.0292522268027366,-1.86252854011626,-0.579818495252942,"47.31711.1"
"1227","Cupressaceae","Juniperus","communis","Juniperus communis",-6.29,-3.97,-8.61,0.58,"Telfs, Tyrol","Austria",47.317,11.1,8.9,"TMS","AT_Tyrol_Telfs",883,46,45,51,62,90,104,116,112,79,61,60,57,1029,1232,NA,0.0292522268027366,-1.83896107071235,-0.544727175441672,"47.31711.1"
"1228","Cupressaceae","Juniperus","communis","Juniperus communis",-5.98,-4.08,-7.88,0.41,"Telfs, Tyrol","Austria",47.317,11.1,8.9,"TMS","AT_Tyrol_Telfs",883,46,45,51,62,90,104,116,112,79,61,60,57,1029,1233,NA,0.0292522268027366,-1.78842056796254,-0.891598119283784,"47.31711.1"
"1229","Cupressaceae","Juniperus","communis","Juniperus communis",-5.57,-3.14,-8,1.15,"Telfs, Tyrol","Austria",47.317,11.1,8.9,"TMS","AT_Tyrol_Telfs",883,46,45,51,62,90,104,116,112,79,61,60,57,1029,1234,NA,0.0292522268027366,-1.71739505393919,0.139761942375159,"47.31711.1"
"1230","Cupressaceae","Juniperus","communis","Juniperus communis",-5.58,-3.39,-7.77,0.71,"Telfs, Tyrol","Austria",47.317,11.1,8.9,"TMS","AT_Tyrol_Telfs",883,46,45,51,62,90,104,116,112,79,61,60,57,1029,1235,NA,0.0292522268027366,-1.71918877639322,-0.342490308946776,"47.31711.1"
"1231","Cupressaceae","Juniperus","communis","Juniperus communis",-5.81,-4.01,-7.61,0.57,"Telfs, Tyrol","Austria",47.317,11.1,8.9,"TMS","AT_Tyrol_Telfs",883,46,45,51,62,90,104,116,112,79,61,60,57,1029,1236,NA,0.0292522268027366,-1.75958057086382,-0.562118918153541,"47.31711.1"
"1232","Pinaceae","Abies","balsamea","Abies balsamea",NA,NA,NA,0.140740741,"Harvard Forest, Petersham, MA","USA",42.883,-72.317,NA,"TMS","USA_Ma_HarvardForest",1071,79,74,83,87,99,95,95,100,84,87,97,91,1071,1237,NA,0.00773164394811909,NA,-1.96083579742988,"42.883-72.317"
"1233","Pinaceae","Abies","balsamea","Abies balsamea",NA,NA,NA,0.22008547,"Harvard Forest, Petersham, MA","USA",42.883,-72.317,NA,"TMS","USA_Ma_HarvardForest",1071,79,74,83,87,99,95,95,100,84,87,97,91,1071,1238,NA,0.00773164394811909,NA,-1.51373930807636,"42.883-72.317"
"1236","Pinaceae","Tsuga","canadensis","Tsuga canadensis",NA,NA,NA,0.375,"Harvard Forest, Petersham, MA","USA",42.883,-72.317,NA,"TMS","USA_Ma_HarvardForest",1071,79,74,83,87,99,95,95,100,84,87,97,91,1071,1241,NA,0.00773164394811909,NA,-0.980829253011726,"42.883-72.317"
"1240","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa",-3.4,-1.5,-5.3,2.38,"La Mancha Lagoon","Mexico",19.583,-96.367,NA,"MANGROVE","MX_Veracruz",1350,32,34,36,37,61,228,274,199,243,108,63,34,1285,1245,NA,0.0704199423718853,-1.22377543162212,0.867100487683383,"19.583-96.367"
"1243","Anacardiaceae","Rhus","diversiloba","Rhus diversiloba",NA,NA,NA,4.1,"Jasper Ridge","USA",37.417,-122.25,NA,"TMS","USA_Ca_Jasper",579,116,91,91,42,9,4,2,3,7,36,85,93,632,1248,NA,0.0757755525494817,NA,1.41098697371026,"37.417-122.25"
"1244","Anacardiaceae","Rhus","diversiloba","Rhus diversiloba",NA,NA,NA,9.1,"Jasper Ridge","USA",37.417,-122.25,NA,"TMS","USA_Ca_Jasper",579,116,91,91,42,9,4,2,3,7,36,85,93,632,1249,NA,0.0757755525494817,NA,2.2082744135228,"37.417-122.25"
"1245","Bignoniaceae","Adenocalymma","inundatum","Adenocalymma inundatum",NA,NA,NA,2.5,"Chamela","Mexico",19.5,-105.05,NA,"TRS","MX_Chamela",748,16,5,7,1,4,68,133,179,204,76,31,26,1161,1250,NA,0.0961139423979825,NA,0.916290731874155,"19.5-105.05"
"1246","Aristolochiaceae","Aristolochia","taliscana","Aristolochia taliscana",NA,NA,NA,45,"Chamela","Mexico",19.5,-105.05,NA,"TRS","MX_Chamela",748,16,5,7,1,4,68,133,179,204,76,31,26,1161,1251,NA,0.0961139423979825,NA,3.80666248977032,"19.5-105.05"
"1247","Fabaceae","Caesalpinia","eriostachys","Caesalpinia eriostachys",NA,NA,NA,1.7,"Chamela","Mexico",19.5,-105.05,NA,"TRS","MX_Chamela",748,16,5,7,1,4,68,133,179,204,76,31,26,1161,1252,NA,0.0961139423979825,NA,0.53062825106217,"19.5-105.05"
"1248","Capparaceae","Capparis","indica","Capparis indica",NA,NA,NA,0.9,"Chamela","Mexico",19.5,-105.05,NA,"TRS","MX_Chamela",748,16,5,7,1,4,68,133,179,204,76,31,26,1161,1253,NA,0.0961139423979825,NA,-0.105360515657826,"19.5-105.05"
"1249","Euphorbiaceae","Cnidoscolus","spinosus","Cnidoscolus spinosus",NA,NA,NA,3,"Chamela","Mexico",19.5,-105.05,NA,"TRS","MX_Chamela",748,16,5,7,1,4,68,133,179,204,76,31,26,1161,1254,NA,0.0961139423979825,NA,1.09861228866811,"19.5-105.05"
"1250","Combretaceae","Combretum","fruticosum","Combretum fruticosum",NA,NA,NA,18,"Chamela","Mexico",19.5,-105.05,NA,"TRS","MX_Chamela",748,16,5,7,1,4,68,133,179,204,76,31,26,1161,1255,NA,0.0961139423979825,NA,2.89037175789616,"19.5-105.05"
"1251","Boraginaceae","Cordia","alliodora","Cordia alliodora",NA,NA,NA,2.9,"Chamela","Mexico",19.5,-105.05,NA,"TRS","MX_Chamela",748,16,5,7,1,4,68,133,179,204,76,31,26,1161,1256,NA,0.0961139423979825,NA,1.06471073699243,"19.5-105.05"
"1252","Cucurbitaceae","Dieterlea","fusiformis","Dieterlea fusiformis",NA,NA,NA,90,"Chamela","Mexico",19.5,-105.05,NA,"TRS","MX_Chamela",748,16,5,7,1,4,68,133,179,204,76,31,26,1161,1257,NA,0.0961139423979825,NA,4.49980967033027,"19.5-105.05"
"1253","Fabaceae","Entada","polystachya","Entada polystachya",NA,NA,NA,210,"Chamela","Mexico",19.5,-105.05,NA,"TRS","MX_Chamela",748,16,5,7,1,4,68,133,179,204,76,31,26,1161,1258,NA,0.0961139423979825,NA,5.34710753071747,"19.5-105.05"
"1254","Malpighiaceae","Gaudichaudia","mcvaughii","Gaudichaudia mcvaughii",NA,NA,NA,20,"Chamela","Mexico",19.5,-105.05,NA,"TRS","MX_Chamela",748,16,5,7,1,4,68,133,179,204,76,31,26,1161,1259,NA,0.0961139423979825,NA,2.99573227355399,"19.5-105.05"
"1255","Rhamnaceae","Gouania","rosei","Gouania rosei",NA,NA,NA,110,"Chamela","Mexico",19.5,-105.05,NA,"TRS","MX_Chamela",748,16,5,7,1,4,68,133,179,204,76,31,26,1161,1260,NA,0.0961139423979825,NA,4.70048036579242,"19.5-105.05"
"1256","Nyctaginaceae","Guapira","sp.","Guapira sp.",NA,NA,NA,1.7,"Chamela","Mexico",19.5,-105.05,NA,"TRS","MX_Chamela",748,16,5,7,1,4,68,133,179,204,76,31,26,1161,1261,NA,0.0961139423979825,NA,0.53062825106217,"19.5-105.05"
"1257","Malvaceae","Heliocarpus","pallidus","Heliocarpus pallidus",NA,NA,NA,5.5,"Chamela","Mexico",19.5,-105.05,NA,"TRS","MX_Chamela",748,16,5,7,1,4,68,133,179,204,76,31,26,1161,1262,NA,0.0961139423979825,NA,1.70474809223843,"19.5-105.05"
"1258","Convolvulaceae","Ipomoea","bracteata","Ipomoea bracteata",NA,NA,NA,35,"Chamela","Mexico",19.5,-105.05,NA,"TRS","MX_Chamela",748,16,5,7,1,4,68,133,179,204,76,31,26,1161,1263,NA,0.0961139423979825,NA,3.55534806148941,"19.5-105.05"
"1259","Convolvulaceae","Ipomoea","wolcottiana","Ipomoea wolcottiana",NA,NA,NA,2.2,"Chamela","Mexico",19.5,-105.05,NA,"TRS","MX_Chamela",748,16,5,7,1,4,68,133,179,204,76,31,26,1161,1264,NA,0.0961139423979825,NA,0.78845736036427,"19.5-105.05"
"1260","Passifloraceae","Passiflora","juliana","Passiflora juliana",NA,NA,NA,40,"Chamela","Mexico",19.5,-105.05,NA,"TRS","MX_Chamela",748,16,5,7,1,4,68,133,179,204,76,31,26,1161,1265,NA,0.0961139423979825,NA,3.68887945411394,"19.5-105.05"
"1261","Myrtaceae","Psidium","sartorianum","Psidium sartorianum",NA,NA,NA,1.1,"Chamela","Mexico",19.5,-105.05,NA,"TRS","MX_Chamela",748,16,5,7,1,4,68,133,179,204,76,31,26,1161,1266,NA,0.0961139423979825,NA,0.0953101798043249,"19.5-105.05"
"1262","Polygonaceae","Ruprechtia","fusca","Ruprechtia fusca",NA,NA,NA,2.4,"Chamela","Mexico",19.5,-105.05,NA,"TRS","MX_Chamela",748,16,5,7,1,4,68,133,179,204,76,31,26,1161,1267,NA,0.0961139423979825,NA,0.8754687373539,"19.5-105.05"
"1263","Sapindaceae","Serjania","brachycarpa","Serjania brachycarpa",NA,NA,NA,10,"Chamela","Mexico",19.5,-105.05,NA,"TRS","MX_Chamela",748,16,5,7,1,4,68,133,179,204,76,31,26,1161,1268,NA,0.0961139423979825,NA,2.30258509299405,"19.5-105.05"
"1264","Anacardiaceae","Spondias","purpurea","Spondias purpurea",NA,NA,NA,2.9,"Chamela","Mexico",19.5,-105.05,NA,"TRS","MX_Chamela",748,16,5,7,1,4,68,133,179,204,76,31,26,1161,1269,NA,0.0961139423979825,NA,1.06471073699243,"19.5-105.05"
"1268","Pinaceae","Picea","abies","Picea abies",NA,-2.8,-4.25,0.612,"Natters, Tyrol","Austria",47.233,11.35,8.9,"TMS","AU_Tyrol_Natters",883,43,41,50,60,93,108,128,118,78,58,57,49,934,1273,NA,0.0347804552565519,NA,-0.491022996469811,"47.23311.35"
"1269","Pinaceae","Picea","abies","Picea abies",-3.69,-3.1,-4.28,0.612,"Natters, Tyrol","Austria",47.233,11.35,8.9,"TMS","AU_Tyrol_Natters",883,43,41,50,60,93,108,128,118,78,58,57,49,934,1274,NA,0.0347804552565519,-1.30562645805244,-0.491022996469811,"47.23311.35"
"1270","Pinaceae","Picea","abies","Picea abies",-3.56,-2.96,-4.16,0.698,"Birgitz Köpfl, Tyrol","Austria",47.183,11.317,NA,"TMS","AT_Tyrol_Birgitz_1",879,46,44,50,63,93,111,122,116,76,53,56,49,964,1275,NA,0.0335494685903977,-1.26976054486394,-0.359536176219765,"47.18311.317"
"1271","Pinaceae","Picea","abies","Picea abies",-3.88,-3.24,-4.51,0.805,"Birgitz Köpfl, Tyrol","Austria",47.183,11.317,NA,"TMS","AT_Tyrol_Birgitz_2",879,46,44,50,63,93,111,122,116,76,53,56,49,964,1276,NA,0.0335494685903977,-1.35583515363518,-0.216913001563574,"47.18311.317"
"1272","Pinaceae","Picea","abies","Picea abies",-3.39,-3.14,-3.67,0.841,"Birgitz Köpfl, Tyrol","Austria",47.183,11.317,8.9,"TMS","AT_Tyrol_Birgitz_3",883,46,44,51,63,94,111,123,116,76,53,56,49,964,1277,NA,0.0335590019897607,-1.22082992139236,-0.173163619009189,"47.18311.317"
"1273","Pinaceae","Picea","abies","Picea abies",-4.38,-3.78,-4.98,0.3314,"Birgitz Köpfl, Tyrol","Austria",47.183,11.317,0,"TMS","AT_Tyrol_Birgitz_4",879,57,51,63,68,86,96,110,101,71,57,63,55,964,1278,NA,0.0227522666779225,-1.47704872438835,-1.10442917398967,"47.18311.317"
"1274","Pinaceae","Picea","abies","Picea abies",-3.68,-3.29,-4.07,0.236,"Birgitz Köpfl, Tyrol","Austria",47.183,11.317,0,"TMS","AT_Tyrol_Birgitz_4",879,57,51,63,68,86,96,110,101,71,57,63,55,964,1279,NA,0.0227522666779225,-1.30291275218084,-1.44392347395653,"47.18311.317"
"1275","Pinaceae","Picea","abies","Picea abies",-3.98,-3.62,-4.34,0.39,"Praxmar, Tyrol","Austria",47.15,11.117,0,"TMS","AT_Tyrol_Praxmar",879,60,53,65,69,84,93,107,99,70,57,64,57,1469,1280,NA,0.0205914575388349,-1.38128181929635,-0.941608539858445,"47.1511.117"
"1276","Cupressaceae","Juniperus","communis","Juniperus communis",-6.43,-5.14,-7.72,0.372,"Innsbruck, Tyrol","Austria",47.267,11.367,8.9,"TMS","AT_Tyrol_Innsbruck",883,45,42,49,61,88,108,126,113,78,60,59,54,934,1281,NA,0.0325213482809019,-1.86097453824953,-0.98886142470899,"47.26711.367"
"1277","Cupressaceae","Juniperus","communis","Juniperus communis",-5.66,-3.88,-7.45,0.1287,"Birgitz Köpfl, Tyrol","Austria",47.183,11.317,0,"TMS","AT_Tyrol_Birgitz_4",879,57,51,63,68,86,96,110,101,71,57,63,55,964,1282,NA,0.0227522666779225,-1.73342389221509,-2.05027116438006,"47.18311.317"
"1278","Pinaceae","Larix","decidua","Larix decidua",-3.39,-2.29,-4.49,0.334,"Birgitz Köpfl, Tyrol","Austria",47.183,11.317,0,"TMS","AT_Tyrol_Birgitz_4",879,57,51,63,68,86,96,110,101,71,57,63,55,964,1283,NA,0.0227522666779225,-1.22082992139236,-1.09661428600544,"47.18311.317"
"1279","Pinaceae","Larix","decidua","Larix decidua",-3.66,-2.93,-4.39,0.534,"Götzens Tyrol","Austria",47.233,11.3,8.9,"TMS","AT_Tyrol_Götzens",883,46,44,51,63,94,111,123,116,76,53,56,49,964,1284,NA,0.0335590019897607,-1.29746314741327,-0.627359440021942,"47.23311.3"
"1280","Pinaceae","Pinus","cembra","Pinus cembra",-3.64,-2.91,-4.37,0.3104,"Praxmar, Tyrol","Austria",47.15,11.117,0,"TMS","AT_Tyrol_Praxmar",879,60,53,65,69,84,93,107,99,70,57,64,57,1469,1285,NA,0.0205914575388349,-1.29198368164865,-1.16989349067307,"47.1511.117"
"1281","Pinaceae","Pinus","cembra","Pinus cembra",-3.34,-3.02,-3.66,0.2239,"Innsbruck, Tyrol","Austria",47.267,11.367,8.9,"TMS","AT_Tyrol_Innsbruck",883,45,42,49,61,88,108,126,113,78,60,59,54,934,1286,NA,0.0325213482809019,-1.20597080698861,-1.49655575537743,"47.26711.367"
"1282","Pinaceae","Pinus","mugo","Pinus mugo",-3.53,-3.15,-3.9,0.2915,"Birgitz Köpfl, Tyrol","Austria",47.183,11.317,0,"TMS","AT_Tyrol_Birgitz_4",879,57,51,63,68,86,96,110,101,71,57,63,55,964,1287,NA,0.0227522666779225,-1.26129787094521,-1.23271527319159,"47.18311.317"
"1283","Pinaceae","Pinus","mugo","Pinus mugo",-3.64,-3.35,-3.94,0.39771,"Innsbruck, Tyrol","Austria",47.267,11.367,8.9,"TMS","AT_Tyrol_Innsbruck",883,45,42,49,61,88,108,126,113,78,60,59,54,934,1288,NA,0.0325213482809019,-1.29198368164865,-0.922032182503269,"47.26711.367"
"1289","Pinaceae","Abies","balsamea","Abies balsamea",-2.80184,NA,NA,2.617863051,"University of Alberta Woodbend field station","Canada",53.417,-113.75,NA,"BOT","CA_Alberta_Woodbend",475,25,17,18,21,46,80,94,72,45,19,17,21,513,1294,NA,0.0586215076148738,-1.03027634421448,0.962358355577065,"53.417-113.75"
"1290","Pinaceae","Abies","balsamea","Abies balsamea",-1.58567,NA,NA,3.020746503,"University of Alberta Woodbend field station","Canada",53.417,-113.75,NA,"BOT","CA_Alberta_Woodbend",475,25,17,18,21,46,80,94,72,45,19,17,21,513,1295,NA,0.0586215076148738,-0.461007030945055,1.10550398726509,"53.417-113.75"
"1291","Pinaceae","Abies","balsamea","Abies balsamea",-1.599899023,NA,NA,3.99687146,"University of Alberta Woodbend field station","Canada",53.417,-113.75,NA,"BOT","CA_Alberta_Woodbend",475,25,17,18,21,46,80,94,72,45,19,17,21,513,1296,NA,0.0586215076148738,-0.469940516629176,1.38551192009273,"53.417-113.75"
"1295","Pinaceae","Picea","glauca","Picea glauca",-3.397536755,NA,NA,4.391527856,"University of Alberta Woodbend field station","Canada",53.417,-113.75,NA,"BOT","CA_Alberta_Woodbend",475,25,17,18,21,46,80,94,72,45,19,17,21,513,1300,NA,0.0586215076148738,-1.22305068523336,1.47967719751785,"53.417-113.75"
"1296","Pinaceae","Picea","glauca","Picea glauca",-2.076484309,NA,NA,7.316181581,"University of Alberta Woodbend field station","Canada",53.417,-113.75,NA,"BOT","CA_Alberta_Woodbend",475,25,17,18,21,46,80,94,72,45,19,17,21,513,1301,NA,0.0586215076148738,-0.730676227594915,1.99008854993084,"53.417-113.75"
"1297","Pinaceae","Picea","glauca","Picea glauca",-2.729750561,NA,NA,2.621352123,"University of Alberta Woodbend field station","Canada",53.417,-113.75,NA,"BOT","CA_Alberta_Woodbend",475,25,17,18,21,46,80,94,72,45,19,17,21,513,1302,NA,0.0586215076148738,-1.00421023542534,0.963690262131737,"53.417-113.75"
"1301","Pinaceae","Picea","mariana","Picea mariana",-2.16527,NA,NA,5.020687158,"peat bog, 20 km east of Edson, Alberta","Canada",53.441,-116.661,NA,"BOT","CA_Alberta_Edson",563,30,18,24,25,60,94,106,82,57,25,19,23,574,1306,NA,0.0566030285268349,-0.772545064995041,1.61356680839961,"53.441-116.661"
"1302","Pinaceae","Picea","mariana","Picea mariana",-3.30371,NA,NA,1.099019606,"peat bog, 20 km east of Edson, Alberta","Canada",53.441,-116.661,NA,"BOT","CA_Alberta_Edson",563,30,18,24,25,60,94,106,82,57,25,19,23,574,1307,NA,0.0566030285268349,-1.19504607940942,0.094418515116769,"53.441-116.661"
"1303","Pinaceae","Picea","mariana","Picea mariana",-4.45574,NA,NA,0.856553216,"peat bog, 20 km east of Edson, Alberta","Canada",53.441,-116.661,NA,"BOT","CA_Alberta_Edson",563,30,18,24,25,60,94,106,82,57,25,19,23,574,1308,NA,0.0566030285268349,-1.49419315262822,-0.154838831215788,"53.441-116.661"
"1304","Casuarinaceae","Allocasuarina","campestris","Allocasuarina campestris",-2.96,-0.65,-8.5,1.0983582,"Corrigin Water Reserve, Western Australia","Australia",-32.317,117.867,NA,"WDS","AU_Wa_Corrigin",375,13,21,20,27,47,65,57,46,31,19,19,11,352,1309,5.56,0.0479775480599532,-1.08518926833597,0.0938165193942599,"-32.317117.867"
"1305","Proteaceae","Banksia","sphaerocarpa","Banksia sphaerocarpa",-3.7,-1.52,-5.3,0.515051082,"Corrigin Water Reserve, Western Australia","Australia",-32.317,117.867,NA,"WDS","AU_Wa_Corrigin",375,13,21,20,27,47,65,57,46,31,19,19,11,352,1310,8.42,0.0479775480599532,-1.30833281965018,-0.663489194887725,"-32.317117.867"
"1306","Proteaceae","Dryandra","sessilis","Dryandra sessilis",-1.93,-0.9,-3.4,0.498443297,"Corrigin Water Reserve, Western Australia","Australia",-32.317,117.867,NA,"WDS","AU_Wa_Corrigin",375,13,21,20,27,47,65,57,46,31,19,19,11,352,1311,9.84,0.0479775480599532,-0.657520002916794,-0.696265443291677,"-32.317117.867"
